gene_id,DRR316901,DRR316902,DRR316903,DRR316904,DRR316905,DRR316906
gene-ptpra|ptpra,0,0,0,0,0,0
gene-trnaa-ugc-20|trnaa-ugc,0,0,0,0,0,0
gene-trnaa-ugc-21|trnaa-ugc,0,0,0,0,0,0
gene-srp9|srp9,0,0,0,0,0,0
gene-enah|enah,0,0,0,0,0,0
gene-LOC116410903|LOC116410903,0,0,0,0,0,0
gene-lbr|lbr,0,0,0,0,0,0
gene-dnah14|dnah14,0,0,0,0,0,0
gene-cnih3|cnih3,0,0,0,0,0,0
gene-wdr26|wdr26,0,0,0,0,0,0
gene-cnih4|cnih4,0,0,0,0,0,0
gene-nvl|nvl,0,0,0,0,0,0
gene-degs1|degs1,0,0,0,0,0,0
gene-fbxo28|fbxo28,0,0,0,0,0,0
gene-tp53bp2|tp53bp2,0,0,0,0,0,0
gene-capn2|capn2,0,0,0,0,0,0
gene-capn8.1|capn8.1,0,0,0,0,0,0
gene-capn8.3|capn8.3,0,0,0,0,0,0
gene-capn8.5|capn8.5,0,0,0,0,0,0
gene-capn8.6|capn8.6,0,0,0,0,0,0
gene-LOC101731595|LOC101731595,0,0,0,0,0,0
gene-LOC108647647|LOC108647647,0,0,0,0,0,0
gene-LOC101730581|LOC101730581,0,0,0,0,0,0
gene-LOC116410873|LOC116410873,0,0,0,0,0,0
gene-LOC613053|LOC613053,0,0,0,0,0,0
gene-ccdc185|ccdc185,0,0,0,0,0,0
gene-tlr5|tlr5,0,0,0,0,0,0
gene-LOC116410901|LOC116410901,0,0,0,0,0,0
gene-LOC100496647|LOC100496647,0,0,0,0,0,0
gene-disp1|disp1,0,0,0,0,0,0
gene-trnas-gcu-85|trnas-gcu,0,0,0,0,0,0
gene-fam177b|fam177b,0,0,0,0,0,0
gene-brox|brox,0,0,0,0,0,0
gene-aida|aida,0,0,0,0,0,0
gene-mia3|mia3,0,0,0,0,0,0
gene-taf1a|taf1a,0,0,0,0,0,0
gene-hhipl2|hhipl2,0,0,0,0,0,0
gene-LOC116410837|LOC116410837,0,0,0,0,0,0
gene-LOC116410874|LOC116410874,0,0,0,0,0,0
gene-LOC116410932|LOC116410932,0,0,0,0,0,0
gene-dusp10|dusp10,0,0,0,0,0,0
gene-hlx|hlx,0,0,0,0,0,0
gene-LOC100488668|LOC100488668,0,0,0,0,0,0
gene-c5h1orf115|c5h1orf115,0,0,0,0,0,0
gene-mark1|mark1,0,0,0,0,0,0
gene-LOC105947462|LOC105947462,0,0,0,0,0,0
gene-rab3gap2|rab3gap2,0,0,0,0,0,0
gene-iars2|iars2,0,0,0,0,0,0
gene-mir194-1|mir194-1,0,0,0,0,0,0
gene-mir215|mir215,0,0,0,0,0,0
gene-bpnt1|bpnt1,0,0,0,0,0,0
gene-eprs1|eprs1,0,0,0,0,0,0
gene-LOC116410945|LOC116410945,0,0,0,0,0,0
gene-LOC116410913|LOC116410913,0,0,0,0,0,0
gene-slc30a10|slc30a10,0,0,0,0,0,0
gene-lyplal1|lyplal1,0,0,0,0,0,0
gene-tgfb2|tgfb2,0,0,0,0,0,0
gene-rrp15|rrp15,0,0,0,0,0,0
gene-spata17|spata17,0,0,0,0,0,0
gene-gpatch2|gpatch2,0,0,0,0,0,0
gene-LOC101732399|LOC101732399,0,0,0,0,0,0
gene-LOC116410918|LOC116410918,0,0,0,0,0,0
gene-ush2a|ush2a,0,0,0,0,0,0
gene-LOC116411257|LOC116411257,0,0,0,0,0,0
gene-kctd3|kctd3,0,0,0,0,0,0
gene-kcnk2|kcnk2,0,0,0,0,0,0
gene-LOC100493599|LOC100493599,0,0,0,0,0,0
gene-cenpf|cenpf,0,0,0,0,0,0
gene-ptpn14|ptpn14,0,0,0,0,0,0
gene-LOC116411107|LOC116411107,0,0,0,0,0,0
gene-smyd2|smyd2,0,0,0,0,0,0
gene-angel2|angel2,0,0,0,0,0,0
gene-vash2|vash2,0,0,0,0,0,0
gene-flvcr1|flvcr1,0,0,0,0,0,0
gene-spata45|spata45,0,0,0,0,0,0
gene-LOC100494905|LOC100494905,0,0,0,0,0,0
gene-tatdn3|tatdn3,0,0,0,0,0,0
gene-nsl1|nsl1,0,0,0,0,0,0
gene-batf3|batf3,0,0,0,0,0,0
gene-atf3|atf3,0,0,0,0,0,0
gene-nenf|nenf,0,0,0,0,0,0
gene-pacc1|pacc1,0,0,0,0,0,0
gene-ppp2r5a|ppp2r5a,0,0,0,0,0,0
gene-dtl|dtl,0,0,0,0,0,0
gene-ints7|ints7,0,0,0,0,0,0
gene-LOC116411123|LOC116411123,0,0,0,0,0,0
gene-lpgat1|lpgat1,0,0,0,0,0,0
gene-LOC100328980|LOC100328980,0,0,0,0,0,0
gene-LOC116411098|LOC116411098,0,0,0,0,0,0
gene-slc30a1|slc30a1,0,0,0,0,0,0
gene-rd3|rd3,0,0,0,0,0,0
gene-LOC116410875|LOC116410875,0,0,0,0,0,0
gene-LOC733493|LOC733493,0,0,0,0,0,0
gene-mrpl57|mrpl57,0,0,0,0,0,0
gene-traf5|traf5,0,0,0,0,0,0
gene-bicral|bicral,0,0,0,0,0,0
gene-LOC116410914|LOC116410914,0,0,0,0,0,0
gene-LOC116410915|LOC116410915,0,0,0,0,0,0
gene-trerf1|trerf1,0,0,0,0,0,0
gene-ubr2|ubr2,0,0,0,0,0,0
gene-prph2|prph2,0,0,0,0,0,0
gene-tbcc|tbcc,0,0,0,0,0,0
gene-utp25|utp25,0,0,0,0,0,0
gene-LOC105947013|LOC105947013,0,0,0,0,0,0
gene-syt14|syt14,0,0,0,0,0,0
gene-sertad4|sertad4,0,0,0,0,0,0
gene-hhat|hhat,0,0,0,0,0,0
gene-kcnh1|kcnh1,0,0,0,0,0,0
gene-LOC100485969|LOC100485969,0,0,0,0,0,0
gene-pkdcc.2|pkdcc.2,0,0,0,0,0,0
gene-LOC105947332|LOC105947332,0,0,0,0,0,0
gene-LOC100485669|LOC100485669,0,0,0,0,0,0
gene-eml4|eml4,0,0,0,0,0,0
gene-LOC116411119|LOC116411119,0,0,0,0,0,0
gene-LOC116410876|LOC116410876,0,0,0,0,0,0
gene-cox7a2l|cox7a2l,0,0,0,0,0,0
gene-kcng3|kcng3,0,0,0,0,0,0
gene-haao|haao,0,0,0,0,0,0
gene-trnai-uau-36|trnai-uau,0,0,0,0,0,0
gene-LOC116410900|LOC116410900,0,0,0,0,0,0
gene-zfp36l2|zfp36l2,0,0,0,0,0,0
gene-thada|thada,0,0,0,0,0,0
gene-LOC116410802|LOC116410802,0,0,0,0,0,0
gene-plekhh2|plekhh2,0,0,0,0,0,0
gene-dync2li1|dync2li1,0,0,0,0,0,0
gene-abcg5|abcg5,0,0,0,0,0,0
gene-abcg8|abcg8,0,0,0,0,0,0
gene-lrpprc|lrpprc,0,0,0,0,0,0
gene-ppm1b|ppm1b,0,0,0,0,0,0
gene-slc3a1|slc3a1,0,0,0,0,0,0
gene-prepl|prepl,0,0,0,0,0,0
gene-camkmt|camkmt,0,0,0,0,0,0
gene-six2|six2,0,0,0,0,0,0
gene-srbd1|srbd1,0,0,0,0,0,0
gene-prkce|prkce,0,0,0,0,0,0
gene-epas1|epas1,0,0,0,0,0,0
gene-rhoq|rhoq,0,0,0,0,0,0
gene-pigf|pigf,0,0,0,0,0,0
gene-cript|cript,0,0,0,0,0,0
gene-LOC100496565|LOC100496565,0,0,0,0,0,0
gene-socs5|socs5,0,0,0,0,0,0
gene-prop1|prop1,0,0,0,0,0,0
gene-mcfd2|mcfd2,0,0,0,0,0,0
gene-ttc7a|ttc7a,0,0,0,0,0,0
gene-stpg4|stpg4,0,0,0,0,0,0
gene-calm2|calm2,0,0,0,0,0,0
gene-LOC100497309|LOC100497309,0,0,0,0,0,0
gene-LOC108647602|LOC108647602,0,0,0,0,0,0
gene-LOC108647649|LOC108647649,0,0,0,0,0,0
gene-trnac-gca-2|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-3|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-4|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-5|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-6|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-7|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-8|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-9|trnac-gca,0,0,0,0,0,0
gene-trnah-gug-55|trnah-gug,0,0,0,0,0,0
gene-trnac-gca-10|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-11|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-12|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-13|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-14|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-15|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-16|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-17|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-18|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-19|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-20|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-21|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-22|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-23|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-24|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-25|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-26|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-27|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-28|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-29|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-30|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-31|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-32|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-33|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-34|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-35|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-36|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-37|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-38|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-39|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-40|trnac-gca,0,0,0,0,0,0
gene-trnar-gcg-2|trnar-gcg,0,0,0,0,0,0
gene-trnac-gca-41|trnac-gca,0,0,0,0,0,0
gene-trnac-gca-42|trnac-gca,0,0,0,0,0,0
gene-epcam|epcam,0,0,0,0,0,0
gene-msh2|msh2,0,0,0,0,0,0
gene-kcnk12|kcnk12,0,0,0,0,0,0
gene-LOC116410799|LOC116410799,0,0,0,0,0,0
gene-LOC116410798|LOC116410798,0,0,0,0,0,0
gene-LOC105947458|LOC105947458,0,0,0,0,0,0
gene-msh6|msh6,0,0,0,0,0,0
gene-foxn2|foxn2,0,0,0,0,0,0
gene-ppp1r21|ppp1r21,0,0,0,0,0,0
gene-ston1|ston1,0,0,0,0,0,0
gene-LOC101731094|LOC101731094,0,0,0,0,0,0
gene-gtf2a1l|gtf2a1l,0,0,0,0,0,0
gene-lhcgr|lhcgr,0,0,0,0,0,0
gene-LOC108647650|LOC108647650,0,0,0,0,0,0
gene-LOC105947331|LOC105947331,0,0,0,0,0,0
gene-LOC101730973|LOC101730973,0,0,0,0,0,0
gene-LOC108647598|LOC108647598,0,0,0,0,0,0
gene-LOC116410877|LOC116410877,0,0,0,0,0,0
gene-asb3|asb3,0,0,0,0,0,0
gene-chac2|chac2,0,0,0,0,0,0
gene-erlec1|erlec1,0,0,0,0,0,0
gene-gpr75|gpr75,0,0,0,0,0,0
gene-LOC108647651|LOC108647651,0,0,0,0,0,0
gene-atp12a-like|atp12a-like,0,0,0,0,0,0
gene-acyp2|acyp2,0,0,0,0,0,0
gene-c2orf73|c2orf73,0,0,0,0,0,0
gene-LOC105947455|LOC105947455,0,0,0,0,0,0
gene-LOC116410878|LOC116410878,0,0,0,0,0,0
gene-LOC116410855|LOC116410855,0,0,0,0,0,0
gene-LOC116410928|LOC116410928,0,0,0,0,0,0
gene-LOC101732794|LOC101732794,0,0,0,0,0,0
gene-sptbn1|sptbn1,0,0,0,0,0,0
gene-LOC101730842|LOC101730842,0,0,0,0,0,0
gene-LOC105947452|LOC105947452,0,0,0,0,0,0
gene-eml6|eml6,0,0,0,0,0,0
gene-rtn4|rtn4,0,0,0,0,0,0
gene-LOC101732612|LOC101732612,0,0,0,0,0,0
gene-clhc1|clhc1,0,0,0,0,0,0
gene-mtif2|mtif2,0,0,0,0,0,0
gene-prorsd1p|prorsd1p,0,0,0,0,0,0
gene-ccdc88a|ccdc88a,0,0,0,0,0,0
gene-LOC116410882|LOC116410882,0,0,0,0,0,0
gene-sstr4|sstr4,0,0,0,0,0,0
gene-LOC100497748|LOC100497748,0,0,0,0,0,0
gene-thbd|thbd,0,0,0,0,0,0
gene-cd93|cd93,0,0,0,0,0,0
gene-gzf1|gzf1,0,0,0,0,0,0
gene-gpcpd1|gpcpd1,0,0,0,0,0,0
gene-LOC105947450|LOC105947450,0,0,0,0,0,0
gene-chgb|chgb,0,0,0,0,0,0
gene-trmt6|trmt6,0,0,0,0,0,0
gene-mcm8|mcm8,0,0,0,0,0,0
gene-crls1|crls1,0,0,0,0,0,0
gene-lrrn4|lrrn4,0,0,0,0,0,0
gene-LOC116411057|LOC116411057,0,0,0,0,0,0
gene-LOC101730476|LOC101730476,0,0,0,0,0,0
gene-fermt1|fermt1,0,0,0,0,0,0
gene-LOC105947449|LOC105947449,0,0,0,0,0,0
gene-bmp2|bmp2,0,0,0,0,0,0
gene-hao1|hao1,0,0,0,0,0,0
gene-tmx4|tmx4,0,0,0,0,0,0
gene-plcb1|plcb1,0,0,0,0,0,0
gene-LOC101730416|LOC101730416,0,0,0,0,0,0
gene-LOC116411095|LOC116411095,0,0,0,0,0,0
gene-plcb4|plcb4,0,0,0,0,0,0
gene-LOC100488442|LOC100488442,0,0,0,0,0,0
gene-lamp5|lamp5,0,0,0,0,0,0
gene-pak5|pak5,0,0,0,0,0,0
gene-ankef1|ankef1,0,0,0,0,0,0
gene-mkks|mkks,0,0,0,0,0,0
gene-slx4ip|slx4ip,0,0,0,0,0,0
gene-LOC101730233|LOC101730233,0,0,0,0,0,0
gene-LOC101735256|LOC101735256,0,0,0,0,0,0
gene-btbd3|btbd3,0,0,0,0,0,0
gene-LOC108645367|LOC108645367,0,0,0,0,0,0
gene-LOC101735148|LOC101735148,0,0,0,0,0,0
gene-sptlc3|sptlc3,0,0,0,0,0,0
gene-LOC101735088|LOC101735088,0,0,0,0,0,0
gene-LOC101735025|LOC101735025,0,0,0,0,0,0
gene-LOC101734968|LOC101734968,0,0,0,0,0,0
gene-ism1|ism1,0,0,0,0,0,0
gene-tasp1|tasp1,0,0,0,0,0,0
gene-esf1|esf1,0,0,0,0,0,0
gene-ndufaf5|ndufaf5,0,0,0,0,0,0
gene-LOC100488922|LOC100488922,0,0,0,0,0,0
gene-LOC105947328|LOC105947328,0,0,0,0,0,0
gene-macrod2|macrod2,0,0,0,0,0,0
gene-flrt3|flrt3,0,0,0,0,0,0
gene-LOC108647595|LOC108647595,0,0,0,0,0,0
gene-LOC105947295|LOC105947295,0,0,0,0,0,0
gene-LOC116411066|LOC116411066,0,0,0,0,0,0
gene-LOC116411067|LOC116411067,0,0,0,0,0,0
gene-LOC116410790|LOC116410790,0,0,0,0,0,0
gene-LOC116410842|LOC116410842,0,0,0,0,0,0
gene-LOC116410880|LOC116410880,0,0,0,0,0,0
gene-LOC116411096|LOC116411096,0,0,0,0,0,0
gene-LOC116410906|LOC116410906,0,0,0,0,0,0
gene-LOC116410905|LOC116410905,0,0,0,0,0,0
gene-LOC116410888|LOC116410888,0,0,0,0,0,0
gene-snrpb2|snrpb2,0,0,0,0,0,0
gene-otor|otor,0,0,0,0,0,0
gene-pcsk2|pcsk2,0,0,0,0,0,0
gene-bfsp1|bfsp1,0,0,0,0,0,0
gene-prokr2|prokr2,0,0,0,0,0,0
gene-aplf|aplf,0,0,0,0,0,0
gene-fbxo48|fbxo48,0,0,0,0,0,0
gene-plek|plek,0,0,0,0,0,0
gene-cnrip1|cnrip1,0,0,0,0,0,0
gene-pno1|pno1,0,0,0,0,0,0
gene-wdr92|wdr92,0,0,0,0,0,0
gene-LOC100488029|LOC100488029,0,0,0,0,0,0
gene-c1d|c1d,0,0,0,0,0,0
gene-etaa1|etaa1,0,0,0,0,0,0
gene-spred2|spred2,0,0,0,0,0,0
gene-LOC105947326|LOC105947326,0,0,0,0,0,0
gene-LOC116410803|LOC116410803,0,0,0,0,0,0
gene-cep68|cep68,0,0,0,0,0,0
gene-LOC116410856|LOC116410856,0,0,0,0,0,0
gene-slc1a4|slc1a4,0,0,0,0,0,0
gene-sertad2|sertad2,0,0,0,0,0,0
gene-aftph|aftph,0,0,0,0,0,0
gene-sys1|sys1,0,0,0,0,0,0
gene-lgalsl|lgalsl,0,0,0,0,0,0
gene-LOC100491791|LOC100491791,0,0,0,0,0,0
gene-LOC101734623|LOC101734623,0,0,0,0,0,0
gene-LOC116410946|LOC116410946,0,0,0,0,0,0
gene-peli1|peli1,0,0,0,0,0,0
gene-vps54|vps54,0,0,0,0,0,0
gene-ugp2|ugp2,0,0,0,0,0,0
gene-mdh1|mdh1,0,0,0,0,0,0
gene-wdpcp|wdpcp,0,0,0,0,0,0
gene-otx1|otx1,0,0,0,0,0,0
gene-LOC108647655|LOC108647655,0,0,0,0,0,0
gene-LOC100490207|LOC100490207,0,0,0,0,0,0
gene-b3gnt2|b3gnt2,0,0,0,0,0,0
gene-commd1|commd1,0,0,0,0,0,0
gene-cct4|cct4,0,0,0,0,0,0
gene-fam161a|fam161a,0,0,0,0,0,0
gene-LOC101733912|LOC101733912,0,0,0,0,0,0
gene-LOC116411092|LOC116411092,0,0,0,0,0,0
gene-kiaa1841|kiaa1841,0,0,0,0,0,0
gene-LOC100489859|LOC100489859,0,0,0,0,0,0
gene-pex13|pex13,0,0,0,0,0,0
gene-pus10|pus10,0,0,0,0,0,0
gene-rel|rel,0,0,0,0,0,0
gene-papolg|papolg,0,0,0,0,0,0
gene-rpl34p|rpl34p,0,0,0,0,0,0
gene-fancl|fancl,0,0,0,0,0,0
gene-vrk2|vrk2,0,0,0,0,0,0
gene-mir216|mir216,0,0,0,0,0,0
gene-mir217|mir217,0,0,0,0,0,0
gene-efemp1|efemp1,0,0,0,0,0,0
gene-pnpt1|pnpt1,0,0,0,0,0,0
gene-LOC116410807|LOC116410807,0,0,0,0,0,0
gene-ppp4r3b|ppp4r3b,0,0,0,0,0,0
gene-cfap36|cfap36,0,0,0,0,0,0
gene-foxa2|foxa2,0,0,0,0,0,0
gene-pax1|pax1,0,0,0,0,0,0
gene-nkx2-2|nkx2-2,0,0,0,0,0,0
gene-nkx2-4|nkx2-4,0,0,0,0,0,0
gene-xrn2|xrn2,0,0,0,0,0,0
gene-LOC116411077|LOC116411077,0,0,0,0,0,0
gene-LOC116411076|LOC116411076,0,0,0,0,0,0
gene-LOC101734533|LOC101734533,0,0,0,0,0,0
gene-LOC100496329|LOC100496329,0,0,0,0,0,0
gene-ralgapa2|ralgapa2,0,0,0,0,0,0
gene-insm1|insm1,0,0,0,0,0,0
gene-crnkl1|crnkl1,0,0,0,0,0,0
gene-naa20|naa20,0,0,0,0,0,0
gene-rin2|rin2,0,0,0,0,0,0
gene-LOC101734398|LOC101734398,0,0,0,0,0,0
gene-LOC101734323|LOC101734323,0,0,0,0,0,0
gene-slc24a3|slc24a3,0,0,0,0,0,0
gene-LOC105947360|LOC105947360,0,0,0,0,0,0
gene-dtd1|dtd1,0,0,0,0,0,0
gene-LOC100491404|LOC100491404,0,0,0,0,0,0
gene-LOC116410883|LOC116410883,0,0,0,0,0,0
gene-dusp12|dusp12,0,0,0,0,0,0
gene-sec23b|sec23b,0,0,0,0,0,0
gene-LOC100491233|LOC100491233,0,0,0,0,0,0
gene-hebp2|hebp2,0,0,0,0,0,0
gene-LOC100135146|LOC100135146,0,0,0,0,0,0
gene-anapc1|anapc1,0,0,0,0,0,0
gene-rbbp9|rbbp9,0,0,0,0,0,0
gene-rrbp1|rrbp1,0,0,0,0,0,0
gene-snx5|snx5,0,0,0,0,0,0
gene-LOC105945673|LOC105945673,0,0,0,0,0,0
gene-LOC108645365|LOC108645365,0,0,0,0,0,0
gene-LOC105947441|LOC105947441,0,0,0,0,0,0
gene-LOC100497923|LOC100497923,0,0,0,0,0,0
gene-LOC116410847|LOC116410847,0,0,0,0,0,0
gene-LOC116410845|LOC116410845,0,0,0,0,0,0
gene-LOC101731568|LOC101731568,0,0,0,0,0,0
gene-LOC116410846|LOC116410846,0,0,0,0,0,0
gene-LOC101731856|LOC101731856,0,0,0,0,0,0
gene-LOC105945182|LOC105945182,0,0,0,0,0,0
gene-LOC116410962|LOC116410962,0,0,0,0,0,0
gene-mgme1|mgme1,0,0,0,0,0,0
gene-ovol2|ovol2,0,0,0,0,0,0
gene-kat14|kat14,0,0,0,0,0,0
gene-dzank1|dzank1,0,0,0,0,0,0
gene-polr3f|polr3f,0,0,0,0,0,0
gene-mertk|mertk,0,0,0,0,0,0
gene-tmem87b|tmem87b,0,0,0,0,0,0
gene-LOC105947324|LOC105947324,0,0,0,0,0,0
gene-fbln7|fbln7,0,0,0,0,0,0
gene-zc3h6|zc3h6,0,0,0,0,0,0
gene-LOC116411103|LOC116411103,0,0,0,0,0,0
gene-LOC116410963|LOC116410963,0,0,0,0,0,0
gene-ttl|ttl,0,0,0,0,0,0
gene-nanp|nanp,0,0,0,0,0,0
gene-polr1b|polr1b,0,0,0,0,0,0
gene-atl2|atl2,0,0,0,0,0,0
gene-eif4a3.1|eif4a3.1,0,0,0,0,0,0
gene-ninl|ninl,0,0,0,0,0,0
gene-gins1|gins1,0,0,0,0,0,0
gene-uqcc2|uqcc2,0,0,0,0,0,0
gene-abhd12|abhd12,0,0,0,0,0,0
gene-pygm|pygm,0,0,0,0,0,0
gene-baf-l|baf-l,0,0,0,0,0,0
gene-acss1|acss1,0,0,0,0,0,0
gene-vsx1|vsx1,0,0,0,0,0,0
gene-entpd6|entpd6,0,0,0,0,0,0
gene-apmap|apmap,0,0,0,0,0,0
gene-cst7|cst7,0,0,0,0,0,0
gene-syndig1|syndig1,0,0,0,0,0,0
gene-LOC105945141|LOC105945141,0,0,0,0,0,0
gene-LOC100498318|LOC100498318,0,0,0,0,0,0
gene-LOC100498162|LOC100498162,0,0,0,0,0,0
gene-LOC100485732|LOC100485732,0,0,0,0,0,0
gene-LOC100485583|LOC100485583,0,0,0,0,0,0
gene-dstn|dstn,0,0,0,0,0,0
gene-LOC101730793|LOC101730793,0,0,0,0,0,0
gene-bcl2l11|bcl2l11,0,0,0,0,0,0
gene-acoxl|acoxl,0,0,0,0,0,0
gene-bub1|bub1,0,0,0,0,0,0
gene-LOC100495031|LOC100495031,0,0,0,0,0,0
gene-mtln|mtln,0,0,0,0,0,0
gene-nphp1|nphp1,0,0,0,0,0,0
gene-mall|mall,0,0,0,0,0,0
gene-LOC100494563|LOC100494563,0,0,0,0,0,0
gene-LOC100135389|LOC100135389,0,0,0,0,0,0
gene-mal|mal,0,0,0,0,0,0
gene-mrps5|mrps5,0,0,0,0,0,0
gene-LOC105947440|LOC105947440,0,0,0,0,0,0
gene-heatr1|heatr1,0,0,0,0,0,0
gene-actn2|actn2,0,0,0,0,0,0
gene-lgals8|lgals8,0,0,0,0,0,0
gene-LOC100491826|LOC100491826,0,0,0,0,0,0
gene-LOC100216148|LOC100216148,0,0,0,0,0,0
gene-LOC116410964|LOC116410964,0,0,0,0,0,0
gene-hnrnpll|hnrnpll,0,0,0,0,0,0
gene-galm|galm,0,0,0,0,0,0
gene-srsf7|srsf7,0,0,0,0,0,0
gene-gemin6|gemin6,0,0,0,0,0,0
gene-dhx57|dhx57,0,0,0,0,0,0
gene-morn2|morn2,0,0,0,0,0,0
gene-arhgef33|arhgef33,0,0,0,0,0,0
gene-eif2ak2|eif2ak2,0,0,0,0,0,0
gene-pkr2|pkr2,0,0,0,0,0,0
gene-pkr3|pkr3,0,0,0,0,0,0
gene-LOC100490646|LOC100490646,0,0,0,0,0,0
gene-fbxo30|fbxo30,0,0,0,0,0,0
gene-mtr|mtr,0,0,0,0,0,0
gene-cyp1b1|cyp1b1,0,0,0,0,0,0
gene-rmdn2|rmdn2,0,0,0,0,0,0
gene-LOC100484994|LOC100484994,0,0,0,0,0,0
gene-cdc42ep3|cdc42ep3,0,0,0,0,0,0
gene-nlrc4|nlrc4,0,0,0,0,0,0
gene-thumpd2|thumpd2,0,0,0,0,0,0
gene-tmem178a|tmem178a,0,0,0,0,0,0
gene-map4k3|map4k3,0,0,0,0,0,0
gene-LOC108647666|LOC108647666,0,0,0,0,0,0
gene-LOC101734088|LOC101734088,0,0,0,0,0,0
gene-fez2|fez2,0,0,0,0,0,0
gene-LOC101735296|LOC101735296,0,0,0,0,0,0
gene-riox1|riox1,0,0,0,0,0,0
gene-edaradd|edaradd,0,0,0,0,0,0
gene-LOC101735110|LOC101735110,0,0,0,0,0,0
gene-slc30a6|slc30a6,0,0,0,0,0,0
gene-rdh13|rdh13,0,0,0,0,0,0
gene-sos1|sos1,0,0,0,0,0,0
gene-rgs17|rgs17,0,0,0,0,0,0
gene-LOC116410899|LOC116410899,0,0,0,0,0,0
gene-oprm1|oprm1,0,0,0,0,0,0
gene-LOC105947439|LOC105947439,0,0,0,0,0,0
gene-adgrg6|adgrg6,0,0,0,0,0,0
gene-vta1|vta1,0,0,0,0,0,0
gene-gje1|gje1,0,0,0,0,0,0
gene-slc22a2|slc22a2,0,0,0,0,0,0
gene-igf2r|igf2r,0,0,0,0,0,0
gene-tcp1|tcp1,0,0,0,0,0,0
gene-LOC116411278|LOC116411278,0,0,0,0,0,0
gene-LOC116411279|LOC116411279,0,0,0,0,0,0
gene-acat2|acat2,0,0,0,0,0,0
gene-sod2|sod2,0,0,0,0,0,0
gene-fndc1|fndc1,0,0,0,0,0,0
gene-spast|spast,0,0,0,0,0,0
gene-ttll2|ttll2,0,0,0,0,0,0
gene-desi2|desi2,0,0,0,0,0,0
gene-cox20|cox20,0,0,0,0,0,0
gene-iyd|iyd,0,0,0,0,0,0
gene-plekhg1|plekhg1,0,0,0,0,0,0
gene-LOC116411086|LOC116411086,0,0,0,0,0,0
gene-LOC100489674|LOC100489674,0,0,0,0,0,0
gene-mthfd1l|mthfd1l,0,0,0,0,0,0
gene-akap12|akap12,0,0,0,0,0,0
gene-opn6a|opn6a,0,0,0,0,0,0
gene-vit|vit,0,0,0,0,0,0
gene-fam89a|fam89a,0,0,0,0,0,0
gene-arv1|arv1,0,0,0,0,0,0
gene-c1orf198|c1orf198,0,0,0,0,0,0
gene-trnal-uaa-40|trnal-uaa,0,0,0,0,0,0
gene-stx11|stx11,0,0,0,0,0,0
gene-trnal-uaa-41|trnal-uaa,0,0,0,0,0,0
gene-trnal-uaa-42|trnal-uaa,0,0,0,0,0,0
gene-trnal-uaa-43|trnal-uaa,0,0,0,0,0,0
gene-utrn|utrn,0,0,0,0,0,0
gene-LOC116411094|LOC116411094,0,0,0,0,0,0
gene-LOC116411075|LOC116411075,0,0,0,0,0,0
gene-epm2a|epm2a,0,0,0,0,0,0
gene-ttc27|ttc27,0,0,0,0,0,0
gene-ltbp1|ltbp1,0,0,0,0,0,0
gene-heatr5b|heatr5b,0,0,0,0,0,0
gene-LOC116410890|LOC116410890,0,0,0,0,0,0
gene-rasgrp3|rasgrp3,0,0,0,0,0,0
gene-LOC100488558|LOC100488558,0,0,0,0,0,0
gene-LOC116410879|LOC116410879,0,0,0,0,0,0
gene-LOC100488249|LOC100488249,0,0,0,0,0,0
