Gene stable ID,NCBI gene (formerly Entrezgene) ID,Gene stable ID,HGNC symbol
ENSXETG00000044527,116411298,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411298,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411297,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411297,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411296,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411296,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411295,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411295,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411294,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411294,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411291,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411291,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411280,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411280,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411269,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411269,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411258,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411258,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411252,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411252,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411242,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411242,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411236,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411236,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411230,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411230,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411219,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411219,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411208,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411208,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411197,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411197,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411186,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411186,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411175,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411175,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411164,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411164,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411154,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411154,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411153,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411153,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411152,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411152,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411151,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411151,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411150,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411150,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411149,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411149,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411148,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411148,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411147,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411147,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411146,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411146,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411145,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411145,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411144,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411144,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411142,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411142,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411143,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411143,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411141,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411141,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411140,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411140,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411139,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411139,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411138,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411138,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411136,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411136,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411137,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411137,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411135,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411135,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411134,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411134,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411133,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411133,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411132,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411132,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411130,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411130,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411131,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411131,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411129,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411129,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411128,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411128,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411127,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411127,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411126,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411126,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116411125,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116411125,ENSG00000283433,RNA5SP532
ENSXETG00000044527,116408945,ENSG00000275305,RNA5SP528
ENSXETG00000044527,116408945,ENSG00000283433,RNA5SP532
ENSXETG00000020232,100490925,ENSG00000167972,ABCA3
ENSXETG00000047863,549006,ENSG00000142168,SOD1
ENSXETG00000037296,101731640,ENSG00000165186,PTCHD1
ENSXETG00000047124,116411892,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411892,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411885,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411885,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411886,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411886,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411884,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411884,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411883,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411883,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411882,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411882,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411881,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411881,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411880,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411880,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411878,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411878,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411879,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411879,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411877,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411877,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411876,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411876,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411875,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411875,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411874,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411874,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411873,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411873,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411872,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411872,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411871,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411871,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411870,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411870,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411868,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411868,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411869,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411869,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411867,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411867,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411866,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411866,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411865,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411865,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411864,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411864,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411863,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411863,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411861,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411861,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411862,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411862,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411859,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411859,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411857,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411857,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411858,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411858,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411856,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411856,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411845,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411845,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411834,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411834,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411823,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411823,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411812,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411812,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411801,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411801,ENSG00000283433,RNA5SP532
ENSXETG00000047124,116411790,ENSG00000275305,RNA5SP528
ENSXETG00000047124,116411790,ENSG00000283433,RNA5SP532
ENSXETG00000049335,116411793,ENSG00000275305,RNA5SP528
ENSXETG00000049335,116411793,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411325,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411325,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411324,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411324,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411323,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411323,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411321,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411321,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411322,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411322,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411320,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411320,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411319,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411319,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411318,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411318,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411317,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411317,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411316,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411316,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411315,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411315,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411314,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411314,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411313,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411313,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411311,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411311,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411312,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411312,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411310,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411310,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411309,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411309,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411308,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411308,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411307,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411307,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411306,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411306,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411304,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411304,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411305,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411305,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411303,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411303,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411302,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411302,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411301,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411301,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411300,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411300,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411299,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411299,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411298,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411298,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411297,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411297,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411296,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411296,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411295,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411295,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411294,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411294,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411291,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411291,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411280,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411280,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411269,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411269,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411258,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411258,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411252,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411252,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411242,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411242,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411236,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411236,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411230,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411230,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411219,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411219,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411208,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411208,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411197,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411197,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411186,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411186,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411175,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411175,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411164,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411164,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411154,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411154,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411153,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411153,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411152,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411152,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411151,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411151,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411150,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411150,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411149,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411149,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411148,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411148,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411147,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411147,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411146,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411146,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411145,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411145,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411144,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411144,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411142,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411142,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411143,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411143,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411141,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411141,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411140,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411140,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411139,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411139,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411138,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411138,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411136,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411136,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411137,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411137,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411135,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411135,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411134,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411134,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411133,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411133,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411132,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411132,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411130,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411130,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411131,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411131,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411129,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411129,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411128,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411128,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411127,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411127,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411126,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411126,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116411125,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116411125,ENSG00000283433,RNA5SP532
ENSXETG00000048230,116408945,ENSG00000275305,RNA5SP528
ENSXETG00000048230,116408945,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411325,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411325,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411324,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411324,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411323,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411323,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411321,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411321,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411322,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411322,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411320,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411320,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411319,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411319,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411318,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411318,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411317,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411317,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411316,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411316,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411315,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411315,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411314,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411314,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411313,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411313,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411311,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411311,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411312,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411312,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411310,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411310,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411309,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411309,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411308,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411308,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411307,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411307,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411306,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411306,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411304,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411304,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411305,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411305,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411303,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411303,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411302,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411302,ENSG00000283433,RNA5SP532
ENSXETG00000042453,116411301,ENSG00000275305,RNA5SP528
ENSXETG00000042453,116411301,ENSG00000283433,RNA5SP532
